data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2015-05-01,11491,F,N,S,1,Assalariado,Médio,Casado,Casa,30,5.18082191780822,3.0,6194.62,False
2016-02-01,2391,M,S,S,0,Assalariado,Médio,Casado,Aluguel,27,4.1945205479452055,2.0,3074.2,False
2016-02-01,11950,F,N,S,0,Pensionista,Médio,Viúvo,Casa,61,,1.0,1604.98,True
2015-05-01,2254,M,S,S,1,Assalariado,Médio,Casado,Casa,31,10.427397260273972,3.0,35696.34,False
2016-02-01,1386,M,S,S,0,Assalariado,Médio,Solteiro,Casa,38,14.591780821917808,1.0,5586.25,True
2015-05-01,15204,F,N,S,0,Assalariado,Médio,União,Casa,43,18.797260273972604,2.0,212760.76,False
2015-04-01,9822,F,N,S,0,Empresário,Superior completo,Casado,Casa,48,15.457534246575342,2.0,109091.37,False
2015-08-01,13052,F,S,S,0,Assalariado,Superior completo,União,Casa,43,9.512328767123288,2.0,9771.46,False
2016-01-01,8128,F,S,S,1,Empresário,Médio,Casado,Casa,29,4.057534246575343,3.0,672.99,False
2015-09-01,1164,M,N,S,0,Assalariado,Superior completo,Solteiro,Casa,35,11.854794520547944,1.0,34720.01,False
2015-06-01,6702,F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,10913.84,False
2015-09-01,2076,F,N,N,0,Assalariado,Médio,Solteiro,Casa,32,5.928767123287671,1.0,28561.66,False
2016-01-01,10394,F,N,N,0,Assalariado,Médio,Casado,Casa,56,6.383561643835616,2.0,1717.09,False
2015-04-01,337,M,N,N,0,Assalariado,Médio,Separado,Casa,38,8.695890410958905,1.0,13529.29,False
2016-01-01,1623,F,S,S,1,Empresário,Médio,Casado,Casa,32,9.734246575342466,3.0,5361.18,False
2016-02-01,6494,M,S,S,0,Assalariado,Médio,Solteiro,Casa,42,1.663013698630137,1.0,1379.42,False
2015-04-01,8414,M,S,S,1,Assalariado,Médio,Casado,Casa,41,3.4712328767123286,3.0,12783.72,False
2015-03-01,10951,F,S,N,0,Empresário,Médio,Casado,Casa,40,11.854794520547944,2.0,37016.12,False
2016-01-01,9364,F,S,N,0,Empresário,Médio,Casado,Casa,48,1.9315068493150684,2.0,2091.51,False
2015-01-01,12878,F,S,S,0,Pensionista,Superior completo,Viúvo,Casa,60,,1.0,4710.44,False
2015-08-01,1782,F,S,S,0,Assalariado,Superior completo,União,Casa,41,3.898630136986301,2.0,28273.08,False
2015-06-01,1010,M,S,S,1,Empresário,Médio,Casado,Governamental,46,4.167123287671233,3.0,9489.94,False
2015-11-01,839,F,N,S,1,Assalariado,Médio,Casado,Casa,55,22.0082191780822,3.0,26081.53,False
2015-02-01,10949,F,N,N,0,Assalariado,Médio,Viúvo,Comunitário,54,1.6,1.0,2124.26,True
2015-04-01,10595,F,N,S,0,Assalariado,Médio,Separado,Casa,43,6.594520547945206,1.0,11170.06,False
2015-10-01,15393,F,N,N,0,Pensionista,Médio,Casado,Casa,60,,2.0,15237.98,False
2016-01-01,6239,F,N,S,0,Servidor público,Médio,Separado,Casa,39,0.8273972602739726,1.0,2622.54,False
2015-03-01,9292,F,N,N,0,Pensionista,Médio,Solteiro,Casa,60,,1.0,4491.35,False
2015-02-01,5603,F,N,N,1,Assalariado,Médio,Casado,Casa,42,22.301369863013697,3.0,23420.77,False
2015-08-01,9920,F,N,S,0,Assalariado,Superior incompleto,Solteiro,Casa,34,4.021917808219178,1.0,15905.12,False
2015-12-01,15758,F,S,S,1,Assalariado,Médio,Casado,Casa,28,6.183561643835616,3.0,5502.25,False
2016-02-01,14620,F,N,S,0,Empresário,Médio,Casado,Casa,53,7.884931506849315,2.0,5130.95,False
2015-11-01,7110,M,S,S,0,Empresário,Médio,Casado,Casa,52,9.882191780821918,2.0,10582.14,False
2015-05-01,5192,M,S,N,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,39676.82,False
2015-05-01,16638,M,N,N,1,Assalariado,Médio,Casado,Casa,29,2.536986301369863,3.0,6471.3,False
2016-01-01,10768,F,N,N,3,Assalariado,Superior incompleto,Casado,Governamental,42,6.767123287671233,5.0,7816.69,False
2015-03-01,2821,F,N,S,0,Assalariado,Médio,Viúvo,Casa,47,0.3890410958904109,1.0,2747.42,False
2015-06-01,8115,F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,15129.67,False
2015-02-01,4265,F,S,S,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,320370.09,False
2016-03-01,5593,M,S,N,0,Empresário,Médio,Casado,Casa,24,4.2904109589041095,2.0,1047.35,False
2015-05-01,5306,M,S,S,1,Empresário,Superior incompleto,Casado,Casa,45,7.687671232876712,3.0,29410.75,False
2015-09-01,15779,F,N,S,0,Pensionista,Médio,Separado,Casa,60,,1.0,1739.78,False
2015-07-01,15693,F,N,N,1,Empresário,Médio,Casado,Casa,38,2.180821917808219,3.0,9455.28,False
2015-10-01,3703,M,S,N,0,Servidor público,Superior completo,Casado,Casa,27,5.268493150684932,2.0,10668.26,False
2016-01-01,15620,F,N,S,0,Assalariado,Médio,Casado,Casa,50,5.958904109589041,2.0,1152.99,False
2015-09-01,2493,M,N,S,1,Assalariado,Fundamental,Solteiro,Casa,44,7.624657534246575,2.0,56145.26,False
2015-01-01,4266,F,S,S,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,160395.63,False
2015-04-01,10,M,S,S,3,Assalariado,Médio,Casado,Casa,34,3.186301369863014,5.0,4535.98,False
2015-11-01,10917,M,N,N,0,Pensionista,Superior completo,Casado,Casa,56,,2.0,9538.26,False
2015-10-01,3333,M,S,S,1,Empresário,Médio,Casado,Casa,36,1.7397260273972603,3.0,25773.44,False
2015-03-01,16439,M,S,S,0,Assalariado,Médio,Casado,Casa,27,6.6876712328767125,2.0,6795.0,False
2015-05-01,9641,F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,12276.28,False
2015-04-01,6004,F,N,S,0,Assalariado,Fundamental,Casado,Casa,50,29.572602739726022,2.0,91597.02,False
2015-07-01,4724,F,S,S,0,Empresário,Superior completo,Solteiro,Casa,33,11.613698630136986,1.0,102590.42,False
2015-01-01,16332,F,S,S,2,Assalariado,Médio,Casado,Casa,39,1.4602739726027398,4.0,6077.34,False
2015-03-01,3018,F,S,S,0,Assalariado,Superior completo,Casado,Casa,47,8.638356164383561,2.0,6281.44,False
2015-09-01,5150,F,N,N,0,Assalariado,Superior incompleto,Casado,Casa,53,5.216438356164384,2.0,12336.21,False
2015-05-01,8307,F,N,S,0,Assalariado,Superior completo,Viúvo,Casa,61,8.136986301369863,1.0,22418.95,False
2015-09-01,9403,F,N,N,1,Empresário,Superior completo,Casado,Casa,29,2.8465753424657536,3.0,4563.02,False
2015-09-01,12941,M,S,S,2,Assalariado,Médio,Casado,Casa,35,4.383561643835616,4.0,3691.91,False
2016-01-01,14328,F,S,S,0,Empresário,Superior completo,Casado,Casa,50,9.53972602739726,2.0,3410.95,False
2015-07-01,1611,M,N,S,0,Assalariado,Médio,Separado,Casa,55,6.564383561643836,1.0,15372.35,False
2016-03-01,6144,M,N,N,0,Empresário,Superior completo,Casado,Casa,55,4.994520547945205,2.0,1267.43,False
2015-05-01,13609,F,N,S,0,Empresário,Superior incompleto,Casado,Casa,29,4.435616438356164,2.0,23819.73,False
2015-04-01,9484,F,S,N,0,Assalariado,Superior completo,Casado,Comunitário,35,6.263013698630137,2.0,7944.24,False
2015-04-01,1924,F,N,S,0,Assalariado,Médio,Solteiro,Casa,54,3.2575342465753425,1.0,12686.45,False
2015-08-01,15790,M,S,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,18937.81,False
2015-10-01,11638,M,N,S,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,32720.15,False
2015-09-01,15433,F,N,N,0,Assalariado,Médio,Casado,Com os pais,27,1.621917808219178,2.0,4326.72,True
2015-03-01,11962,F,S,N,2,Assalariado,Superior completo,Casado,Casa,33,8.265753424657534,4.0,5701.16,False
2016-01-01,9532,F,N,N,0,Empresário,Superior completo,Casado,Casa,44,0.8465753424657534,2.0,2254.92,False
2015-07-01,8203,F,N,S,0,Servidor público,Médio,Casado,Casa,53,1.4684931506849317,2.0,16808.29,False
2015-08-01,2846,M,S,S,0,Assalariado,Superior completo,Casado,Casa,33,0.9753424657534246,2.0,38326.26,False
2015-11-01,9968,M,S,S,0,Assalariado,Superior completo,Casado,Casa,28,7.183561643835616,2.0,14831.86,False
2015-07-01,14289,F,N,S,0,Empresário,Médio,União,Casa,58,11.123287671232877,2.0,77622.38,False
2015-10-01,12276,M,N,S,0,Empresário,Superior completo,Solteiro,Casa,25,5.613698630136986,1.0,4856.14,False
2015-02-01,2095,M,S,S,0,Pensionista,Médio,União,Casa,63,,2.0,2051.3,False
2015-02-01,4821,M,S,N,0,Assalariado,Superior completo,Solteiro,Casa,26,4.298630136986302,1.0,10691.07,False
2015-09-01,2850,F,N,S,0,Assalariado,Médio,Casado,Casa,37,1.1369863013698631,2.0,8987.18,False
2016-01-01,9640,F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,1300.27,False
2016-01-01,4606,M,S,S,2,Assalariado,Médio,Casado,Casa,33,0.6821917808219178,4.0,1480.93,False
2015-03-01,14713,F,N,N,1,Servidor público,Médio,Casado,Casa,35,4.550684931506849,3.0,899.57,False
2015-12-01,12678,F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,3221.06,False
2015-05-01,16088,F,N,S,0,Empresário,Médio,Casado,Casa,32,5.715068493150685,2.0,18487.79,False
2015-04-01,5285,M,S,S,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013698,3.0,8699.74,False
2015-09-01,7893,F,S,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,15491.48,False
2016-03-01,3063,F,S,S,0,Empresário,Superior completo,Solteiro,Casa,41,19.56164383561644,1.0,29974.73,False
2015-06-01,13381,M,S,N,1,Empresário,Superior completo,Casado,Casa,28,8.772602739726027,3.0,37769.1,False
2015-07-01,11517,F,S,S,2,Assalariado,Médio,Casado,Casa,32,4.383561643835616,4.0,14117.13,False
2015-05-01,12005,M,S,S,0,Empresário,Médio,Casado,Casa,47,8.490410958904109,2.0,8483.81,False
2015-07-01,3061,F,S,S,0,Empresário,Superior completo,Solteiro,Casa,41,19.56164383561644,1.0,359781.62,False
2015-05-01,1475,M,S,S,1,Assalariado,Médio,Separado,Casa,44,2.416438356164384,2.0,12574.55,False
2015-05-01,16500,F,N,S,1,Assalariado,Médio,União,Casa,40,17.164383561643834,3.0,26348.21,True
2015-10-01,6615,F,N,S,0,Assalariado,Médio,Casado,Casa,49,17.854794520547944,2.0,43918.94,False
2016-02-01,3570,F,N,S,0,Assalariado,Médio,Casado,Casa,54,12.194520547945206,2.0,9672.48,False
2016-03-01,11912,M,N,N,1,Empresário,Médio,Casado,Casa,30,1.991780821917808,3.0,948.07,False
2015-04-01,10461,M,S,S,1,Assalariado,Médio,Casado,Casa,48,4.131506849315069,3.0,15233.28,False
2016-03-01,12392,F,N,N,1,Assalariado,Médio,Casado,Casa,44,8.367123287671232,3.0,7174.27,False
2015-06-01,6577,F,S,S,0,Servidor público,Médio,Casado,Casa,56,26.252054794520543,2.0,319609.53,False
2015-01-01,2320,F,N,S,1,Empresário,Médio,Casado,Casa,34,9.778082191780822,3.0,2425.94,False
2015-06-01,9125,F,N,S,0,Assalariado,Médio,Solteiro,Casa,48,4.950684931506849,1.0,4691.79,False
2015-05-01,12700,F,N,S,1,Assalariado,Médio,Casado,Casa,40,13.372602739726029,3.0,54734.65,False
2015-10-01,12532,M,S,N,2,Assalariado,Médio,Casado,Casa,38,7.2,4.0,21800.63,False
2016-02-01,7967,M,S,S,0,Assalariado,Superior completo,Casado,Casa,51,1.4684931506849317,2.0,4625.08,False
2015-09-01,13720,F,N,N,1,Assalariado,Médio,Separado,Casa,38,0.3671232876712328,2.0,7232.11,False
2015-05-01,13136,M,S,S,0,Pensionista,Médio,União,Casa,67,,2.0,30441.47,False
2015-11-01,12573,F,N,N,0,Assalariado,Médio,Casado,Casa,51,25.54794520547945,2.0,88002.59,False
2015-04-01,12020,F,N,S,1,Assalariado,Superior completo,Casado,Casa,31,3.9863013698630136,3.0,1928.59,False
2015-09-01,14750,F,N,N,0,Pensionista,Médio,Casado,Casa,55,,2.0,17042.37,False
2015-01-01,9917,F,N,S,1,Empresário,Superior completo,Casado,Casa,30,9.597260273972603,3.0,4311.91,False
2015-09-01,2385,F,N,S,0,Assalariado,Médio,Casado,Casa,54,14.6986301369863,2.0,16248.59,False
2016-02-01,14226,F,N,S,0,Pensionista,Médio,Solteiro,Casa,55,,1.0,1296.46,False
2015-10-01,5773,M,S,N,0,Assalariado,Médio,Casado,Casa,49,9.545205479452054,2.0,37434.77,False
2015-08-01,453,F,S,S,2,Servidor público,Superior completo,Casado,Casa,37,10.863013698630136,4.0,25849.54,False
2016-01-01,6500,F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,2228.91,False
2015-06-01,15869,F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,15011.56,False
2015-01-01,4116,F,N,S,0,Servidor público,Superior completo,Viúvo,Casa,53,18.389041095890413,1.0,48690.14,False
2015-12-01,13471,M,S,N,0,Pensionista,Médio,Casado,Casa,62,,2.0,11010.98,False
2016-03-01,12281,F,N,N,0,Assalariado,Médio,Casado,Governamental,52,7.032876712328767,2.0,3010.77,False
2016-01-01,465,F,N,S,2,Assalariado,Médio,Casado,Casa,35,5.693150684931507,4.0,13622.82,False
2015-06-01,10762,M,S,N,0,Assalariado,Médio,Casado,Casa,45,11.106849315068493,2.0,48786.95,False
2015-04-01,1905,F,S,N,0,Servidor público,Superior incompleto,Solteiro,Casa,32,14.263013698630138,1.0,9664.99,False
2015-04-01,393,F,N,S,2,Assalariado,Médio,Casado,Casa,29,6.441095890410959,4.0,3400.56,False
2015-05-01,12864,M,S,S,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,18134.71,False
2015-04-01,3218,M,S,S,2,Assalariado,Superior completo,Casado,Casa,32,3.5753424657534247,4.0,25085.77,False
2015-09-01,14424,F,N,S,0,Assalariado,Médio,Separado,Casa,50,4.2027397260273975,1.0,10822.67,False
2016-03-01,4049,F,N,S,2,Servidor público,Superior completo,Casado,Casa,30,9.802739726027395,4.0,4353.81,False
2015-10-01,15386,F,N,N,0,Pensionista,Superior completo,Casado,Governamental,57,,2.0,10113.59,False
2015-11-01,4953,F,S,S,2,Empresário,Superior completo,Casado,Com os pais,34,3.635616438356165,4.0,4038.82,False
2015-04-01,15556,M,S,S,0,Assalariado,Médio,Casado,Casa,50,3.706849315068493,2.0,7644.19,True
2015-02-01,1149,M,S,S,1,Assalariado,Médio,Casado,Casa,30,11.52054794520548,3.0,5000.64,False
2015-08-01,5786,M,S,S,0,Assalariado,Médio,Solteiro,Casa,50,4.882191780821918,1.0,18423.42,False
2015-05-01,7727,F,N,S,0,Pensionista,Médio,Solteiro,Casa,57,,1.0,68622.88,False
2015-08-01,9310,F,S,N,2,Empresário,Médio,Casado,Casa,30,7.265753424657534,4.0,5490.82,False
2015-02-01,9727,M,S,S,0,Assalariado,Superior completo,Casado,Casa,55,0.9534246575342464,2.0,1625.58,True
2015-03-01,31,F,N,S,0,Empresário,Médio,Solteiro,Aluguel,42,8.860273972602739,1.0,6765.09,False
2015-12-01,7995,F,S,S,1,Assalariado,Superior completo,Casado,Casa,25,3.5835616438356164,3.0,2451.25,True
2015-06-01,5555,M,N,N,2,Assalariado,Superior completo,União,Casa,45,8.46027397260274,4.0,22487.99,False
2016-01-01,3660,M,S,N,0,Assalariado,Médio,Casado,Casa,28,4.487671232876712,2.0,1110.87,False
2015-12-01,13063,F,N,N,0,Empresário,Médio,Casado,Governamental,50,4.676712328767123,2.0,2990.91,False
2015-03-01,4967,M,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,16445.01,False
2015-06-01,11437,F,N,N,0,Empresário,Médio,Casado,Casa,37,8.849315068493151,2.0,13441.49,False
2016-02-01,2826,F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,3151.39,False
2015-08-01,4029,M,S,S,2,Assalariado,Médio,Casado,Casa,40,3.213698630136986,4.0,3771.21,False
2015-10-01,1016,M,N,S,0,Assalariado,Superior completo,Casado,Casa,32,8.936986301369863,2.0,11494.75,False
2015-01-01,7352,F,S,S,1,Empresário,Médio,Casado,Casa,42,5.758904109589041,3.0,1310.71,False
2016-03-01,4413,F,S,N,0,Empresário,Superior incompleto,Casado,Casa,47,6.4301369863013695,2.0,1361.36,False
2015-04-01,4976,M,S,S,0,Empresário,Médio,Casado,Aluguel,46,5.550684931506849,2.0,6417.03,False
2015-03-01,8134,F,S,S,1,Empresário,Médio,Casado,Casa,29,4.057534246575343,3.0,1324.33,True
2015-12-01,12464,M,S,N,0,Assalariado,Superior incompleto,Casado,Casa,32,2.4465753424657533,2.0,3776.14,False
2016-01-01,2091,F,N,S,0,Pensionista,Médio,Solteiro,Casa,60,,1.0,1069.05,False
2015-05-01,11328,F,N,N,0,Assalariado,Superior completo,Separado,Casa,64,27.36712328767124,1.0,185953.4,False
2016-03-01,12781,M,N,S,0,Assalariado,Médio,Casado,Com os pais,40,7.865753424657535,2.0,6379.79,False
2015-09-01,12045,F,S,S,0,Assalariado,Médio,Casado,Casa,47,7.238356164383561,2.0,17738.83,False
2015-08-01,12326,F,N,S,1,Empresário,Superior incompleto,Casado,Casa,26,5.613698630136986,3.0,8614.25,False
2015-06-01,10168,F,N,S,0,Empresário,Superior completo,Solteiro,Casa,43,13.723287671232876,1.0,91286.73,False
2016-02-01,12040,F,S,N,1,Assalariado,Superior completo,Casado,Com os pais,30,5.153424657534247,3.0,3763.88,False
2015-07-01,2600,F,N,N,0,Empresário,Superior completo,Casado,Governamental,38,12.9013698630137,2.0,73597.04,False
2015-12-01,1566,M,N,S,0,Assalariado,Superior completo,Casado,Casa,27,1.476712328767123,2.0,1602.35,False
2015-04-01,7580,F,N,S,0,Assalariado,Médio,Casado,Casa,54,29.534246575342465,2.0,337181.73,False
2015-10-01,9524,F,N,N,0,Empresário,Médio,Casado,Casa,41,4.016438356164383,2.0,19038.1,False
2015-01-01,3238,F,N,S,0,Pensionista,Médio,Solteiro,Casa,52,,1.0,1557.16,True
2015-07-01,16048,M,S,S,0,Empresário,Superior incompleto,Casado,Com os pais,27,1.1232876712328768,2.0,24439.1,False
2016-02-01,14045,F,N,N,0,Servidor público,Superior completo,Casado,Casa,31,6.043835616438356,2.0,1057.08,True
2015-01-01,1479,F,N,S,1,Empresário,Médio,União,Casa,29,6.016438356164383,3.0,3630.88,False
2016-02-01,8741,M,N,S,0,Assalariado,Médio,Casado,Casa,46,0.8164383561643835,2.0,4037.19,False
2015-10-01,15561,F,N,N,1,Empresário,Superior completo,Casado,Casa,47,26.04931506849315,3.0,499743.16,False
2016-01-01,6774,M,S,S,0,Assalariado,Médio,Casado,Casa,34,2.128767123287671,2.0,1973.04,False
2015-02-01,1656,M,S,S,2,Empresário,Superior completo,Casado,Casa,37,5.7315068493150685,4.0,12120.14,False
2015-04-01,16004,F,S,S,0,Assalariado,Médio,Casado,Casa,49,28.39452054794521,2.0,111462.28,False
2015-09-01,9054,F,N,S,0,Pensionista,Médio,União,Casa,60,,2.0,7993.37,False
2015-08-01,7760,M,S,S,0,Assalariado,Superior completo,Casado,Casa,40,5.35068493150685,2.0,48392.72,False
2015-10-01,11589,F,N,N,1,Assalariado,Médio,Casado,Casa,41,0.3232876712328767,3.0,4086.84,False
2015-12-01,205,M,N,N,0,Servidor público,Superior completo,Solteiro,Casa,30,8.695890410958905,1.0,3544.84,False
2015-07-01,13429,F,S,N,0,Pensionista,Médio,Casado,Casa,57,,2.0,67060.85,False
2015-05-01,12365,F,N,S,0,Empresário,Médio,Casado,Casa,48,6.531506849315068,2.0,18524.41,False
2015-11-01,12640,M,S,S,1,Assalariado,Médio,Casado,Casa,41,6.953424657534247,3.0,4496.73,True
2016-01-01,8997,M,N,S,0,Servidor público,Médio,Casado,Aluguel,28,6.364383561643836,2.0,2010.86,False
2016-02-01,9117,F,N,N,0,Assalariado,Médio,Casado,Casa,40,13.873972602739729,2.0,8377.02,False
2015-01-01,4026,M,S,N,0,Assalariado,Médio,Casado,Casa,25,3.1315068493150684,2.0,3184.52,False
2015-11-01,16029,M,S,S,2,Empresário,Superior completo,Casado,Casa,40,0.6273972602739726,4.0,8015.8,False
2015-06-01,6518,F,N,S,0,Assalariado,Médio,Separado,Casa,59,21.50958904109589,1.0,70114.14,False
2015-08-01,13036,F,N,S,0,Pensionista,Médio,Casado,Casa,47,,2.0,4673.85,False
2015-11-01,15506,F,N,N,2,Empresário,Médio,Casado,Casa,37,3.624657534246576,4.0,5107.02,False
2015-06-01,14491,F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,5479.01,False
2015-01-01,12237,F,N,S,0,Pensionista,Médio,Solteiro,Casa,61,,1.0,2361.65,False
2015-05-01,3615,F,N,S,0,Assalariado,Superior completo,Casado,Casa,46,10.775342465753424,2.0,14116.63,False
2015-08-01,5754,F,S,N,0,Servidor público,Superior completo,Casado,Casa,39,17.213698630136985,2.0,36435.27,False
2015-08-01,15405,F,N,N,1,Assalariado,Superior completo,Casado,Casa,28,4.120547945205479,3.0,12758.7,False
2015-09-01,2943,F,N,S,0,Pensionista,Médio,Separado,Casa,63,,1.0,16927.61,False
2015-05-01,9947,F,N,N,0,Empresário,Médio,Casado,Casa,39,3.175342465753425,2.0,2426.16,False
2015-11-01,13484,M,N,N,1,Assalariado,Médio,Casado,Casa,28,1.4328767123287671,3.0,1934.2,True
2015-08-01,15653,M,N,N,0,Assalariado,Superior completo,União,Casa,41,0.5452054794520548,2.0,2120.14,False
2015-08-01,5499,M,S,S,1,Assalariado,Superior completo,Casado,Casa,28,5.931506849315069,3.0,15627.72,False
2015-02-01,13753,F,N,S,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,9898.84,False
2015-09-01,6883,F,N,S,0,Assalariado,Médio,Solteiro,Casa,36,9.63013698630137,1.0,38062.27,False
2016-01-01,14999,F,N,N,0,Assalariado,Superior completo,Casado,Casa,33,4.101369863013699,2.0,1022.3,True
2015-04-01,15974,F,N,S,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,8894.54,False
2016-02-01,6649,F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,4030.39,False
2015-05-01,6066,F,N,S,0,Pensionista,Superior completo,Solteiro,Casa,58,,1.0,14861.34,False
2015-04-01,1594,F,N,N,1,Empresário,Médio,Casado,Casa,39,0.6438356164383562,3.0,3962.24,True
2015-11-01,7826,M,S,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,9008.67,False
2015-06-01,6379,M,S,N,2,Empresário,Médio,Casado,Casa,31,12.67123287671233,4.0,22529.09,False
2015-08-01,5574,M,S,N,1,Assalariado,Médio,Casado,Governamental,47,12.463013698630135,3.0,9090.12,False
2015-12-01,7743,M,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,2059.42,False
2016-03-01,4225,F,N,S,0,Assalariado,Médio,Casado,Casa,46,28.44931506849315,2.0,52157.0,False
2016-01-01,6721,M,S,N,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,7230.87,False
2015-01-01,13317,M,S,S,1,Assalariado,Superior completo,Casado,Casa,38,4.931506849315069,3.0,675.02,False
2016-01-01,13883,F,N,S,0,Pensionista,Médio,Casado,Casa,56,,2.0,1354.37,False
2015-01-01,14854,F,N,N,1,Servidor público,Superior completo,Casado,Casa,25,2.8,3.0,1912.61,False
2015-09-01,5431,F,N,N,0,Assalariado,Superior completo,Separado,Casa,59,4.18082191780822,1.0,5569.1,False
2016-01-01,7105,M,S,S,0,Empresário,Médio,Casado,Casa,52,9.882191780821918,2.0,3304.77,True
2015-07-01,9316,F,N,N,1,Assalariado,Médio,Casado,Casa,38,2.0136986301369864,3.0,12812.24,False
2015-08-01,15886,M,S,S,0,Assalariado,Médio,Casado,Casa,39,4.210958904109589,2.0,4628.36,False
2015-05-01,2320,F,N,S,1,Empresário,Médio,Casado,Casa,34,9.778082191780822,3.0,9618.25,False
2015-06-01,176,F,S,N,0,Pensionista,Médio,Casado,Casa,55,,2.0,27217.31,False
2015-09-01,2577,F,S,N,1,Assalariado,Superior completo,Solteiro,Com os pais,37,14.816438356164385,2.0,53192.44,False
2016-03-01,11933,M,N,N,0,Servidor público,Médio,Casado,Casa,41,0.5780821917808219,2.0,428.4,False
2015-09-01,2217,M,N,N,0,Assalariado,Médio,Casado,Casa,35,4.928767123287671,2.0,10908.19,False
2015-09-01,12062,F,N,N,0,Assalariado,Médio,Casado,Com os pais,44,7.745205479452054,2.0,14505.46,False
